Gene stable ID,Gene name,Gene Synonym,NCBI gene (formerly Entrezgene) ID
SPBC1861.09,ppk22,,2540803
SPBC14F5.05c,sam1,,2539943
SPAC3F10.11c,abc2,,2543193
SPNCRNA.1677,doa10-antisense-1,,
SPATRNATHR.03,,,
SPBC14F5.09c,ade8,,2539985
SPBC14F5.10c,,,2539750
SPAC3F10.15c,spo12,,2543201
SPAC8F11.05c,mug130,,2543594
SPBC3F6.03,trr1,,3361358
SPAC8F11.09c,nnt1,,2543599
SPBC3F6.04c,nop14,,2540674
SPAC8F11.10c,pvg1,,2543508
SPACUNK4.16c,,,2542498
SPACUNK4.12c,iph1,,2542436
SPACUNK4.10,,,2542594
SPACUNK4.09,,,2542547
SPACUNK4.08,,,2542415
SPAC513.04,,,2543489
SPNCRNA.860,,,
SPBC342.05,crb2,,2540992
SPNCRNA.862,,,
SPNCRNA.863,,,
SPNCRNA.864,mag1-antisense-1,,
SPBC16G5.06,,,2540182
SPAPB24D3.06c,,,2543543
SPNCRNA.865,,,
SPBC16G5.11c,bag101,,2539843
SPAPB24D3.07c,,,2543541
SPBC16G5.12c,top3,,2539881
SPNCRNA.210,,,
SPNCRNA.1682,top3-antisense-1,,
SPNCRNA.31,prl31,,
SPNCRNA.1683,ptf2-antisense-1,,
SPAC31G5.03,rps1101,,2543120
SPAC31G5.08,ups1,,2543161
SPBC16G5.15c,fkh2,,2539703
SPBC16G5.19,,,2540062
SPAC31G5.09c,spk1,,2542474
SPNCRNA.577,SPBC1652.02-antisense-1,,
SPNCRNA.72,eta2-antisense-2,,
SPNCRNA.1684,,,
SPNCRNA.440,,,
SPAC31G5.15,psd3,,2543178
SPAC31G5.16c,dpm1,,2543121
SPBC16A3.10,,,2539940
SPBC16A3.08c,oga1,,2539743
SPAC31G5.18c,sde2,,2542222
SPBC16A3.05c,rae1,,2539741
SPAC1786.04,,,2542451
SPBC16A3.04,rsm25,,2539878
SPAC1786.03,cut11,,2542161
SPBC16A3.02c,,,2540039
SPAC24C9.02c,cyt2,,2541462
SPBC543.08,,,2540872
SPAC24C9.04,,,2541676
SPNCRNA.881,,,
SPNCRNA.212,,,
SPAC24C9.11,sgd1,,2541610
SPNCRNA.883,otu1-antisense-1,,
SPBC543.10,get1,,2540893
SPBC16C6.02c,vps1302,,2540138
SPAC16A10.07c,taz1,,2542313
SPAC589.04,,,2542623
SPAC589.11,pth4,,2541472
SPAC688.04c,gst3,,2543479
SPBC16C6.05,,,2540154
SPBC244.02c,utp6,,2540651
SPAC688.08,srb8,,2543467
SPBC1539.02,,,2539927
SPBC1539.06,acb1,,2539982
SPAC688.10,rev3,,2543358
SPNCRNA.888,end4-antisense-1,,
SPBC1539.10,nop16,,2539893
SPAC688.16,,,9406951
SPNCRNA.891,bet5-antisense-1,,
SPBC1289.04c,pob1,,2539992
SPAC3G9.13c,msw1,,2543249
SPNCRNA.1689,,,
SPAC3G9.17,new8,,14217961
SPBC1289.07c,rpc40,,2539663
SPNCRNA.218,,,
SPAC3G9.08,png1,,2543454
SPBC1289.12,usp109,,2540117
SPBC1289.14,,,2539990
SPBC1289.16c,cao2,,2539624
SPNCRNA.1690,cao2-antisense-1,,
SPBC8E4.05c,,,2541238
SPNCRNA.1693,,,
SPBP4G3.02,pho1,,2541339
SPNCRNA.532,,,
SPAC3G9.07c,hos2,,2543643
SPNCRNA.219,,,
SPBPB2B2.06c,,,2541387
SPNCRNA.14,prl14,,
SPNCRNA.894,fmc1-antisense-1,,
SPAC1486.06,npt1,,2542272
SPNCRNA.895,cox15-antisense-1,,
SPBPB2B2.09c,pan5,,2541389
SPAC1486.10,thi1,,2541581
SPBPB2B2.10c,gal7,,2541407
SPAC6G10.03c,cld1,,2542281
SPNCRNA.1697,gal1-antisense-1,,
SPAC6G10.07,cbc1,,2542556
SPBPB2B2.15,,,2541415
SPBPB2B2.15,,,2543138
SPBPB2B2.16c,,,2541400
SPBCPT2R1.01c,,,2541416
SPBCPT2R1.05c,,,
SPAC6G10.08,idp1,,2542598
SPBCPT2R1.10,,,
SPAC6G9.05,pcd1,,2541509
SPAC6G9.14,puf4,,2542056
SPBC1348.15,,,5802837
SPBC1348.15,,,9844340
SPAC6G9.15c,,,2541960
SPBC1348.03,,,2542943
SPBC1348.05,,,2542935
SPBC1348.08c,,,2541886
SPBC1348.09,,,2541718
SPBC1348.10c,,,5802732
SPBPB8B6.03,fah1,,3361182
SPBPB8B6.04c,grt1,,3361180
SPNCRNA.289,,,
SPBPB21E7.04c,,,3361178
SPNCRNA.1304,,,
SPBPB21E7.06,,,
SPBPB21E7.09,,,3361173
SPAPB1E7.02c,mcl1,,2543387
SPAPB1E7.08c,,,2543660
SPSNORNA.43,snR91,,
SPAPB1E7.10,rpc17,,2543653
SPAPB1E7.14,iec5,,9407262
SPAC2E1P5.05,rrp9,,2541476
SPAC26A3.05,chc1,,2542078
SPBPB10D8.02c,,,2541396
SPAC8E11.08c,,,5802913
SPBPB10D8.04c,,,2541392
SPAC8E11.06,,,2543132
SPNCRNA.1313,,,
SPNCRNA.1314,,,
SPBC1683.03c,,,2540164
SPNCRNA.1315,,,
SPBC1683.04,,,2540167
SPAC8E11.02c,rad24,,2542029
SPNCRNA.1316,,,
SPAC959.02,sec17,,2543488
SPBC1683.05,,,2540166
SPNCRNA.1317,mal1-antisense-1,,
SPAC959.03c,utp7,,2543484
SPBC1198.01,fmd2,,2540059
SPBC1198.05,,,2539674
SPAC959.04c,omh6,,2543472
SPBC1198.06c,,,2539944
SPSNORNA.20,snR30,,
SPNCRNA.1323,SPBC1198.07c-antisense-1,,
SPNCRNA.906,,,
SPAC959.05c,pdi4,,2543474
SPAC959.06c,,,14218018
SPAC3H5.10,rpl3202,,2543460
SPAC3H5.07,rpl702,,2543448
SPAC3A11.14c,pkl1,,2542655
SPBC1198.11c,reb1,,2539930
SPBC660.06,,,2541137
SPBC660.08,,,2541085
SPAC3A11.13,gim1,,2543106
SPNCRNA.1328,SPBC660.08-antisense-1,,
SPBC660.10,,,2541108
SPAC3A11.08,pcu4,,2543116
SPNCRNA.1329,,,
SPBC660.15,msi2,,2541150
SPAC3A11.05c,kms1,,2543069
SPAC3A11.02,cps3,,2543054
SPNCRNA.911,,,
SPAC328.07c,bsd1,,2543206
SPBC31E1.02c,pmr1,,2540383
SPAC16E8.05c,mde1,,2542324
SPBC31E1.05,gle1,,2540395
SPAC16E8.18,,,2542343
SPBTRNAGLN.03,,,
SPAC16E8.14c,tae1,,2542340
SPNCRNA.1332,brx1-antisense-1,,
SPBC800.12c,,,2540807
SPAC16E8.15,tif45,,2541706
SPNCRNA.300,,,
SPAC1B1.03c,kap95,,2542496
SPNCRNA.915,,,
SPBC1773.05c,tms1,,2540119
SPAC17A2.02c,,,2542376
SPBC1773.06c,adh8,,2540139
SPAC17A2.03c,vma6,,2542384
SPNCRNA.1336,,,
SPBC1773.10c,nrs1,,2540046
SPAC17A2.06c,vps8,,2542136
SPBTRNAARG.04,,,
SPNCRNA.920,,,
SPAC17A2.14,,,5802917
SPNCRNA.600,,,
SPBC1271.14,,,2539792
SPNCRNA.1343,,,
SPAC17G6.05c,bro1,,2542419
SPBTRNAGLN.04,,,
SPAC17G6.07c,use1,,2542397
SPBC1271.05c,,,2539988
SPAC17G6.08,pep7,,2542423
SPBC1271.04c,,,2539832
SPAC17G6.09,sec62,,2542396
SPNCRNA.1350,,,
SPBC106.03,,,2540049
SPAC17G6.10,ssr1,,2542400
SPNCRNA.1351,mug2-antisense-1,,
SPAC17G6.11c,,,2542171
SPBC106.11c,plg7,,2539799
SPAC17G6.15c,,,2542199
SPNCRNA.1354,sda1-antisense-1,,
SPBC106.15,idi1,,2540174
SPAC1142.06,get3,,2542928
SPAC8C9.03,cgs1,,2543351
SPNCRNA.925,SPAC8C9.04-antisense-1,,
SPBC582.05c,brc1,,2541071
SPAC8C9.06c,ppr4,,2543312
SPNCRNA.1356,mcp6-antisense-1,,
SPAC8C9.07,fyv7,,2543022
SPBC582.07c,rpn7,,2540794
SPAC8C9.09c,mug129,,2542860
SPBC582.09,pex11,,2541114
SPAC8C9.10c,rrp14,,2542305
SPNCRNA.1357,,,
SPAC8C9.19,,,5802920
SPBC428.10,,,2540818
SPAC8C9.15c,tif225,,2542017
SPNCRNA.926,mug182-antisense-1,,
SPBC902.05c,idh2,,2541260
SPNCRNA.928,meu16,,
SPATRNAVAL.04,,,
SPNCRNA.929,,,
SPBC902.06,mto2,,2541264
SPNCRNA.229,,,
SPNCRNA.930,,,
SPBC1685.03,sec11,,2539654
SPBC1685.08,cti6,,2539769
SPAC15A10.15,sgo2,,2542788
SPAC15E1.07c,moa1,,2542808
SPBC1685.11,rlp1,,2539770
SPRRNA.29,,,
SPNCRNA.1367,SPBC1685.12c-antisense-1,,
SPAC15E1.09,grx2,,2542807
SPBC649.04,uvi15,,2541391
SPNCRNA.932,SPAC15E1.10-antisense-1,,
SPATRNAARG.02,,,
SPBC354.02c,sec61,,2541037
SPNCRNA.66,prl66,,
SPAP7G5.04c,lys1,,2542079
SPNCRNA.933,rpl1002-antisense-1,,
SPAP7G5.05,rpl1002,,2541678
SPNCRNA.232,,,
SPNCRNA.333,,,
SPATRNAALA.05,,,
SPAP4C9.02,emc5,,9407237
SPAC1556.02c,sdh1,,2541690
SPAC1556.03,azr1,,2541589
SPAC1556.04c,cdd1,,2541551
SPAC1556.06,meu1-1,,5802927
SPAC1556.06,meu1-1,,5802928
SPAC1556.07,pmm1,,2541674
SPBC354.03,swd3,,2540929
SPBC354.07c,,,2540947
SPAC1F12.04c,,,2542499
SPAC4H3.17,,,14217981
SPAC4H3.03c,,,2543652
SPRRNA.17,,,
SPBC354.10,def1,,2540930
SPAC4H3.11c,ppc89,,2543554
SPNCRNA.312,,,
SPNCRNA.315,,,
SPAC4H3.14c,rng8,,2543546
SPBC354.15,fap1,,2540916
SPAC1071.09c,,,2542992
SPAC926.02,,,2543547
SPAC926.10,new9,,14218130
SPAC926.03,rlc1,,2543545
SPBC839.03c,,,2541135
SPNCRNA.948,SPAC323.05c-antisense-1,,
SPAC323.07c,,,2541632
SPBC839.06,cta3,,2541204
SPAC2F3.02,,,2541463
SPBC839.08c,its8,,2541199
SPAC2F3.06c,kap104,,2542046
SPBC839.17c,fkh1,,2541195
SPAC2F3.08,sut1,,2541964
SPBC115.01c,rrp46,,2539660
SPBC947.14c,cbp6,,2541262
SPAC11G7.01,,,2543029
SPAC11G7.05c,mct1,,2541662
SPBC947.12,kms2,,2541247
SPAC11G7.06c,mug132,,2543018
SPAPB18E9.02c,ppk18,,3361535
SPAPB18E9.04c,,,3361427
SPAPB15E9.01c,pfl2,,5802937
SPNCRNA.53,prl53,,
SPAC27E2.07,pvg2,,2541902
SPBC947.10,dsc1,,2541251
SPAC19G12.08,scs7,,2542519
SPAC19G12.17,erh1,,14218174
SPAC19G12.12,dlp1,,2542608
SPAC19G12.16c,adg2,,5802945
SPAC23A1.02c,,,2541744
SPAC23A1.07,,,2541979
SPAC23A1.08c,rpl3401,,2541989
SPAC23A1.09,,,2541998
SPNCRNA.957,tef102-antisense-1,,
SPAC23A1.10,tef102,,2541984
SPAC23A1.15c,sec20,,2541996
SPNCRNA.960,SPAC26H5.04-antisense-1,,
SPAC26H5.05,mga2,,2542701
SPBC947.08c,hip4,,2541284
SPNCRNA.962,,,
SPBC947.07,,,2541261
SPNCRNA.321,,,
SPAC26H5.09c,,,2542698
SPBPJ4664.01,dps1,,2541402
SPNCRNA.963,,,
SPAC26H5.12,rpo41,,2542687
SPBPJ4664.06,gpt1,,2541413
SPNCRNA.242,,,
SPSNORNA.13,snoR69b,,
SPAC25B8.07c,rcf1,,2542662
SPAC25B8.08,,,2542659
SPNCRNA.967,SPAC25B8.09-antisense-1,,
SPAC25B8.16,pop100,,2541548
SPNCRNA.970,,,
SPNCRNA.971,SPAC694.03-antisense-1,,
SPAC1F7.01c,spt6,,2541605
SPBC119.08,pmk1,,2539920
SPBC119.10,asn1,,2539704
SPAC1F7.04,rho1,,2541612
SPBC119.18,,,2540098
SPSNORNA.14,snoR54b,,
SPRRNA.20,,,
SPBC119.16c,,,2539955
SPBC119.15,npa3,,2540123
SPAC1F7.11c,,,2541541
SPNCRNA.327,,,
SPBC530.16,ksh1,,14217504
SPNCRNA.1384,,,
SPAC21E11.04,aca1,,2541963
SPBC530.04,mod5,,2540894
SPAC21E11.05c,cyp8,,2541969
SPBC530.09c,mrl1,,2541064
SPAC21E11.06,tif224,,2542064
SPBC530.10c,anc1,,2540900
SPAC21E11.07,iba57,,2541968
SPNCRNA.1385,,,
SPAC21E11.08,lcb2,,3361415
SPBC530.12c,pdf1,,2540904
SPAC2C4.11c,rbp28,,2541679
SPAC2C4.17c,msy2,,2541425
SPAC25G10.09c,pan1,,5802955
SPBC530.13,lsc1,,2540879
SPBC530.15c,,,2540262
SPNCRNA.329,,,
SPAC27F1.06c,,,2541479
SPBC36.08c,cog2,,2540377
SPAC23D3.01,pdp3,,2542067
SPAC23D3.02,rfc2,,2541908
SPAC23D3.03c,,,2541482
SPAC23D3.05c,,,
SPAC23D3.07,pup1,,2541805
SPAC23D3.10c,eng2,,2541480
SPBC36.07,elp1,,2541017
SPNCRNA.1392,,,
SPAC23D3.11,ayr1,,2541489
SPBC713.03,,,2541151
SPAC1527.01,mok11,,3361410
SPBC713.05,,,2541181
SPSNORNA.35,snR3,,
SPAC30.04c,abc4,,2543059
SPBC713.09,,,2540755
SPAC29E6.03c,uso1,,2542708
SPNCRNA.1397,mcp5-antisense-1,,
SPAC29E6.06c,,,2542721
SPBC216.04c,mxr2,,2540772
SPBC216.05,rad3,,2540719
SPBC646.03,her2,,2541102
SPAC16.05c,sfp1,,2541598
SPAC9E9.17c,,,2542866
SPBC646.04,pla1,,2541099
SPNCRNA.987,SPAC9E9.17c-antisense-1,,
SPBC646.05c,erg9,,2541110
SPBC646.12c,gap1,,2540440
SPAC9E9.04,,,2543291
SPAC9E9.05,,,2543287
SPAC9E9.11,plr1,,2542917
SPAC9E9.15,,,2542323
SPAC17C9.16c,mfs1,,2542190
SPAC17C9.10,stm1,,2542262
SPBC646.13,sds23,,2541117
SPAC1851.04c,ric1,,2542510
SPNCRNA.130,omt3,,
SPBC646.16,scl1,,2541139
SPBTRNAHIS.02,,,
SPAC27D7.07c,smd1,,2542690
SPBP35G2.10,mit1,,2541336
SPAC27D7.09c,,,2542693
SPAC27D7.14c,tpr1,,2542077
SPAC637.03,,,2543340
SPAC31F12.01,zds1,,2543190
SPAC12B10.05,icp55,,2542952
SPBP35G2.13c,swc2,,2541337
SPNCRNA.1402,,,
SPAC12B10.08c,,,2543003
SPNCRNA.1403,SPBC146.02-antisense-1,,
SPBC146.04,,,2539721
SPAC12B10.12c,rhp41,,2542967
SPNCRNA.1404,fan1-antisense-1,,
SPAC12B10.15c,,,2543211
SPAC1093.07,,,14218039
SPNCRNA.1005,SPAC1093.05-antisense-1,,
SPBC146.06c,fan1,,2539688
SPNCRNA.1006,dhc1-antisense-1,,
SPAC30C2.03,,,2541703
SPBC146.07,prp2,,2539645
SPAC30C2.07,,,2543076
SPNCRNA.1008,,,
SPNCRNA.1009,SPAC144.01-antisense-1,,
SPBC337.04,ppk27,,2540313
SPNCRNA.46,prl46,,
SPNCRNA.1012,apl5-antisense-1,,
SPNCRNA.1013,,,
SPBC337.08c,ubi4,,2541030
SPNCRNA.1407,SPBC337.10c-antisense-1,,
SPAC144.18,vrg4,,2542850
SPNCRNA.1017,sup45-antisense-1,,
SPBC337.14,rpb4,,2541011
SPAC1834.06c,pmo25,,2542388
SPNCRNA.1408,SPBC1734.03-antisense-1,,
SPBC1734.03,fol1,,2539851
SPAC1834.09,mug51,,2542159
SPAC1834.11c,sec18,,2542410
SPBC1734.07c,trs8502,,2539876
SPNCRNA.1409,,,
SPNCRNA.1410,chs2-antisense-1,,
SPBC1709.03,,,2540196
SPAC17D4.02,cdc45,,2542266
SPBC1709.04c,cyp3,,2540198
SPBC1709.16c,,,2540104
SPAC17D4.03c,cis4,,2542250
SPNCRNA.1416,mis13-antisense-1,,
SPAC17D4.04,trm401,,2542264
SPNCRNA.568,ade7-antisense-1,,
SPBC409.11,meu18,,2540957
SPAC458.02c,,,2543631
SPNCRNA.1417,meu18-antisense-1,,
SPBTRNAARG.05,,,
SPAC458.04c,dli1,,2543586
SPBC409.13,rib4,,2541125
SPBC409.19c,,,2540958
SPBC725.03,,,2541074
SPBC725.07,pex5,,2541112
SPAPYUG7.04c,rpb9,,2541470
SPAC1782.04,cox24,,2542350
SPAC1782.06c,phb1,,2542354
SPBC651.05c,dot2,,2541147
SPAC1782.07,qcr8,,2542357
SPBC651.06,mug166,,2541103
SPBC651.08c,rpc1,,2541094
SPAC1782.11,met14,,2542359
SPNCRNA.54,prl54,,
SPNCRNA.1027,,,
SPBC651.10,nse5,,2540911
SPAC4F10.02,aap1,,2543605
SPNCRNA.1425,,,
SPAC4F10.09c,noc1,,2543648
SPAC4F10.11,spn1,,2543516
SPNCRNA.1030,btf3-antisense-1,,
SPBC3D6.04c,mad1,,2540320
SPNCRNA.1426,,,
SPBC3D6.09,dpb4,,2540966
SPAC4F10.14c,btf3,,2543515
SPNCRNA.1031,wsp1-antisense-1,,
SPNCRNA.1032,,,
SPBC3D6.10,apn2,,2540679
SPAC4F10.20,grx1,,2543556
SPBC3D6.12,dip2,,2540971
SPNCRNA.1033,SPAC19B12.01-antisense-1,,
SPBC30B4.09,,,14217757
SPAC4F10.22,cmc4,,14218044
SPBC3D6.16,,,5802767
SPNCRNA.255,,,
SPSNORNA.21,snoU14,,
SPAC19B12.08,atg4,,2542182
SPAC19B12.10,sst2,,2542606
SPNCRNA.1035,,,
SPBC30B4.04c,sol1,,2540318
SPAPB8E5.07c,rrp12,,2543238
SPNCRNA.346,,,
SPBC30B4.07c,tfb4,,2540343
SPAC1B3.02c,,,2542550
SPBC30B4.08,eri1,,2540347
SPNCRNA.1036,wis2-antisense-1,,
SPNCRNA.1038,,,
SPBC27B12.05,,,2540382
SPAC1B3.07c,vps28,,2542429
SPBC27B12.08,sip1,,2540316
SPBC27B12.09c,,,2540370
SPBC27B12.14,,,2540590
SPAC1B3.08,,,2542528
SPNCRNA.1432,,,
SPBC8D2.05c,sfi1,,2541242
SPAC1B3.10c,,,2542146
SPBC8D2.19,mde3,,2541254
SPBC17A3.07,pgr1,,2540156
SPAC1B3.12c,rpb10,,2542233
SPBC691.03c,apl3,,2541162
SPAC1B3.15c,,,2542116
SPNCRNA.1433,,,
SPAC1952.04c,,,3361392
SPBP22H7.08,rps1002,,3361259
SPNCRNA.1434,,,
SPAC1952.12c,csn71,,2542127
SPBC32H8.01c,,,2540089
SPBC32H8.15,,,14217748
SPAC890.04c,,,2543549
SPBC32H8.04c,,,2540218
SPNCRNA.1042,SPAC890.05-antisense-1,,
SPBC32H8.09,wdr8,,2540228
SPAC890.06,nup155,,2543502
SPNCRNA.258,,,
SPBC11B10.04c,mrps28,,2539962
SPAC22E12.01,pet3,,2541816
SPAC22E12.08,rrn10,,2541835
SPBC11B10.07c,ivn1,,2539729
SPAC22E12.09c,krp1,,2542576
SPNCRNA.24,prl24,,
SPBC1215.02c,naa25,,2540082
SPAC22E12.17c,glo3,,2541825
SPNCRNA.351,,,
SPAC22E12.18,,,2541850
SPAC2E12.05,wtf1,,
SPAC1006.04c,mcp3,,2543146
SPNCRNA.1044,mcp3-antisense-1,,
SPAC1006.07,,,2542948
SPAC1006.09,win1,,2542988
SPNCRNA.1045,mug95-antisense-1,,
SPAC29A4.19c,cta5,,2542076
SPNCRNA.1047,SPAC29A4.14c-antisense-1,,
SPAC29A4.12c,mug108,,2542356
SPNCRNA.1050,SPAC29A4.06c-antisense-1,,
SPSNORNA.15,snoR38,,
SPNCRNA.1053,,,
SPAC26F1.12c,hgh1,,2542675
SPAC26F1.09,gyp51,,2542680
SPNCRNA.90,,,
SPBC83.03c,tas3,,2540735
SPAC26F1.05,mug106,,2542092
SPBC83.07,jmj3,,2540780
SPNCRNA.260,,,
SPAC26F1.03,pda1,,2541579
SPBC83.08,rvb2,,2541077
SPNCRNA.1439,lin1-antisense-1,,
SPAC26F1.02,pnn1,,2542087
SPBC83.13,,,2540216
SPNCRNA.1443,,,
SPAPJ691.03,,,2543313
SPAC19D5.05c,imp3,,2542514
SPAC19D5.11c,ctf8,,3361556
SPAC19D5.10c,,,3361557
SPAC14C4.05c,man1,,2541585
SPAC14C4.06c,nab2,,2541466
SPAC14C4.09,agn1,,
SPAC14C4.15c,,,2542105
SPAC2H10.04,,,14218050
SPNCRNA.1066,SPAC2H10.02c-antisense-1,,
SPAC11E3.05,sea3,,2541877
SPNCRNA.1067,map1-antisense-1,,
SPAC11E3.09,pyp3,,2541443
SPAC11E3.14,,,2542997
SPAP8A3.03,zrt2,,2542125
SPNCRNA.1071,,,
SPAP8A3.11c,mtg2,,2543126
SPNCRNA.1074,SPAP8A3.13c-antisense-1,,
SPAP8A3.14c,sls1,,2543149
SPBC27.02c,ask1,,2540498
SPAC4D7.06c,met8,,2543624
SPAC4D7.10c,spt20,,2543675
SPSNORNA.18,snoU24,,
SPAC4D7.13,usp104,,2543409
SPAC3G6.03c,,,2543209
SPBC27.06c,mgr2,,2540425
SPAC3G6.04,rnp24,,2542965
SPBC27.08c,sua1,,2540422
SPAC3G6.05,,,2543194
SPNCRNA.1448,sua1-antisense-1,,
SPBC28F2.03,ppi1,,2540269
SPAC3G6.11,chl1,,2543118
SPNCRNA.1081,SPAC29B12.05c-antisense-1,,
SPBC28F2.04c,cwf7,,2540585
SPNCRNA.1449,SPBC28F2.05c-antisense-1,,
SPAC29B12.11c,,,2542813
SPAC1039.06,,,2542996
SPAC1039.08,,,2542932
SPNCRNA.1086,SPAC1039.08-antisense-1,,
SPNCRNA.1087,gto1-antisense-1,,
SPAC922.05c,,,2543555
SPNCRNA.1091,put4-antisense-1,,
SPNCRNA.1092,,,
SPAC869.08,pcm2,,2543383
SPAC869.04,,,2543137
SPNCRNA.282,,,
SPAC186.01,pfl9,,2542453
SPAC186.05c,,,2542574
SPNCRNA.310,,,
SPNCRNA.61,prl61,,
SPAC186.09,pdc102,,2542602
SPBC28F2.10c,ngg1,,2540436
SPAC750.08c,,,2542710
SPBC28F2.11,hmo1,,2540337
SPBC28F2.12,rpb1,,2540292
SPBTRNAMET.05,,,
SPBTRNALEU.06,,,
SPAC212.06c,,,3361375
SPBTRNAGLY.07,,,
SPBTRNALYS.07,,,
SPAC977.03,,,2543345
SPBTRNAVAL.05,,,
SPNCRNA.136,,,
SPBTRNAGLU.06,,,
SPNCRNA.601,,,
SPBTRNAARG.06,,,
SPAC977.07c,pfl6,,2543047
SPNCRNA.361,,,
SPNCRNA.365,,,
SPAC977.10,sod2,,2543239
SPNCRNA.366,,,
SPBTRNAILE.06,,,
SPAC977.14c,,,2543325
SPBTRNAVAL.06,,,
SPNCRNA.369,,,
SPAC977.16c,dak2,,2541810
SPNCRNA.371,,,
SPNCRNA.373,,,
SPBTRNATYR.03,,,
SPBTRNAILE.08,,,
SPBTRNAGLU.07,,,
SPAPJ695.01c,,,2543320
SPBTRNAARG.07,,,
SPAC1F8.07c,pdc101,,2541874
SPAC11D3.19,,,14217906
SPAC11D3.01c,,,2542984
SPAC11D3.03c,,,2542947
SPBC21B10.13c,yox1,,2540309
SPAC11D3.09,,,2541568
SPAC11D3.11c,,,3361387
SPBC21B10.10,rps402,,2540325
SPBC21B10.09,,,2540573
SPAC11D3.15,,,2542983
SPBC21B10.15,,,14217750
SPAC5H10.08c,pan6,,2541618
SPNCRNA.615,SPAC5H10.10-antisense-1,,
SPAC5H10.11,gmh1,,2542018
SPAC5H10.12c,,,2541724
SPBC21B10.03c,ath1,,2540677
SPNCRNA.108,,,
SPAC5H10.13c,gmh2,,2542227
SPNCRNA.617,rad8-antisense-1,,
SPAC13G6.05c,trs33,,2542905
SPBC19C2.09,sre1,,2540730
SPBC19C2.10,,,2540758
SPBC19C2.12,mrpl51,,2540785
SPBC19C2.13c,ctu2,,2540896
SPAC13G6.09,,,2542826
SPNCRNA.376,,,
SPNCRNA.1461,pfd1-antisense-1,,
SPBC11G11.04,trs20,,2539833
SPBC18H10.03,tif35,,2540819
SPNCRNA.17,meu11,,
SPAC13G6.10c,asl1,,2542895
SPAC13G6.12c,chs1,,2542858
SPNCRNA.620,aps1-antisense-1,,
SPAC13G6.14,aps1,,2542890
SPBC18H10.08c,ubp4,,2540837
SPAC24B11.13,hem3,,3361383
SPNCRNA.1464,,,
SPNCRNA.143,,,
SPBC18H10.18c,,,2540834
SPAC806.06c,,,2543055
SPNCRNA.377,,,
SPNCRNA.629,ndk1-antisense-1,,
SPNCRNA.1466,,,
SPBC9B6.04c,tuf1,,2540210
SPBC9B6.05c,lsm3,,2540212
SPAC806.08c,mod21,,2543117
SPNCRNA.632,tra2-antisense-1,,
SPBC9B6.06,mrpl10,,2541290
SPNCRNA.633,fal1-antisense-1,,
SPBC9B6.09c,mdl1,,2541285
SPBC9B6.10,cdc37,,2541293
SPNCRNA.1468,,,
SPAC1F5.05c,mso1,,2541432
SPNCRNA.1469,SPBC28E12.02-antisense-1,,
SPAC1F5.02,pdi1,,2541460
SPBC28E12.06c,lvs1,,2540571
SPAC18B11.11,,,3361388
SPNCRNA.635,tup11-antisense-1,,
SPBC3H7.12,rav2,,2541012
SPAC18B11.09c,,,2542578
SPBC3H7.11,abp140,,2541032
SPAC18B11.02c,,,2542607
SPNCRNA.637,sif3-antisense-1,,
SPAC12G12.13c,cid14,,3361384
SPBC3H7.09,erf2,,2541058
SPAC12G12.12,gms2,,2542918
SPAC12G12.06c,rcl1,,2542936
SPAC12G12.02,efg1,,2543142
SPBC3H7.06c,pof9,,2540997
SPAC12G12.01c,sea4,,3361381
SPBC3H7.03c,,,2540991
SPAC630.07c,,,2543370
SPBC3H7.02,,,2540681
SPAC630.08c,erg25,,2543373
SPNCRNA.379,,,
SPNCRNA.642,mug177-antisense-1,,
SPSNORNA.40,snR42,,
SPAC630.11,vps55,,2543247
SPAC31A2.07c,dbp10,,2543197
SPBC16E9.02c,,,2539809
SPAC31A2.08,mrp20,,2543038
SPBC16E9.06c,uvi31,,2539858
SPAC31A2.10,,,2543083
SPBC16E9.09c,erp5,,2540028
SPBC16E9.13,ksp1,,2539653
SPAC31A2.12,rod1,,2542940
SPAC13C5.01c,pre9,,3361518
SPBC16E9.14c,zrg17,,2540150
SPNCRNA.571,rem1-antisense-2,,
SPAC13C5.02,dre4,,2542176
SPNCRNA.645,SPAC13C5.04-antisense-1,,
SPNCRNA.647,mre11-antisense-1,,
SPBC1A4.04,,,2540278
SPBC1A4.07c,sof1,,2540796
SPBC1A4.09,pus7,,2540668
SPBP23A10.02,pkr1,,2541277
SPAC23E2.01,fep1,,2541522
SPBP23A10.05,ssr4,,2541301
SPNCRNA.649,lsd2-antisense-1,,
SPBP23A10.17,,,14217815
SPAC23E2.03c,ste7,,2541518
SPNCRNA.650,,,
SPNCRNA.651,,,
SPBP23A10.09,psf1,,2541324
SPNCRNA.1482,,,
SPAC24H6.12c,uba3,,2542099
SPBTRNAASN.02,,,
SPNCRNA.652,SPAC24H6.11c-antisense-1,,
SPAC24H6.10c,,,2542631
SPNCRNA.653,cut3-antisense-1,,
SPAC227.03c,yea6,,2541928
SPAC227.08c,yth1,,2541506
SPAC227.09,fol3,,2541481
SPAC227.12,rna4,,2541477
SPNCRNA.658,,,
SPSNORNA.05,snoZ4,,
SPBP23A10.16,sdh4,,2541292
SPAC227.17c,,,2541488
SPBC29A3.10c,atp14,,2540599
SPBC29A3.11c,ort1,,2540397
SPAC227.18,lys3,,2541500
SPBC29A3.15c,rsm23,,2540507
